Date,Chlorophyll,Dissolved Oxygen,Dissolved Oxygen Matter,Suspended Matter,Salinty,Temperature,Turbidity,pH,Water Quality,Drinking Water
2021-07-28,-0.6326011970642381,10.0,250.1842990121119,803.2288689727504,2.295493718244334,48.496242334112225,-0.7441907003861634,5.81461941219628,Good,Yes
2018-02-05,0.15184724038754913,4.00119544481253,3644.3497703314238,915.358872976854,3.7900841104139786,1.1831558764154648,-0.8349184981579512,3.306417009100558,Good,Yes
2020-06-06,-0.06764148067846783,10.0,3498.5644533347104,591.0621214779378,2.936648390048397,48.73670938015347,0.08733252085246401,11.444014880166641,Good,Yes
2019-08-09,0.9656114858057119,5.699265031724728,3906.639219048777,203.4080956402099,-1.7911660225568946,28.225193760271672,0.18775592816430176,3.485219591663847,Poor,No
2020-04-05,-0.08123054005720869,7.2384670221262155,1663.0244576986718,945.8959169047021,1.4036303083398103,17.456894252226046,-0.24007698748408535,4.34912392643548,Good,Yes
2023-03-03,-0.6027724691603876,2.1025954108562432,1030.689204937633,1025.1062544778852,2.965391509975092,2.9672236543477726,-0.7474473326261002,5.610471517320565,Good,Yes
2022-12-22,-0.34037152972903406,3.3257615422455196,386.57584419731097,778.8170319092493,-3.679824536737615,23.61896975065229,-0.7907972037286486,11.39928287235236,Poor,No
2021-11-18,-1.7533862512254204,10.0,300.21849575129073,1393.3363063727984,-3.441355126167467,44.00072175103982,-0.4716561758247664,12.147333042145018,Poor,No
2023-05-10,-0.792293487353053,9.084401990554346,282.7449916688583,985.5643651825061,-4.595899546065807,45.93122050131333,0.7600459341076948,7.036907796019545,Good,Yes
2021-05-23,-0.48954913637586284,6.15010401597138,844.0248681970107,1192.9494652716985,-2.87924331830806,45.74221068715877,0.6500872131410385,3.4655527810899622,Poor,No
2019-01-05,-1.593122043878366,5.670944121452493,3946.88228065743,1420.7477066519534,-0.10376504221990679,35.10680668652559,0.2494308905076157,12.457751035291649,Poor,No
2020-02-12,0.6179858889934663,10.0,3615.0060972174347,478.673363552541,3.2219449123029413,15.053956190520761,0.03166298367306952,12.182973096487208,Good,Yes
2020-02-03,2.0,10.0,1984.8850592810227,324.500929353106,4.441277338215031,48.67975899854307,0.5652819892213152,13.142524693765502,Good,Yes
2023-05-12,-0.7060241405290384,9.462915282387904,3171.782044791613,983.6840920247207,0.2749056866780428,31.592316686261242,0.14196317663499425,13.10713672088845,Good,Yes
2018-01-22,1.6697255710471677,10.0,1965.8277986040239,943.9528823344241,-1.9574340711028415,20.893949224030294,0.6715423429485781,9.149821560937605,Good,Yes
2018-06-30,1.7390253895335082,6.405324026343438,2059.677412752437,1038.5257349334497,-2.0022281239262862,43.270178512919074,-0.2945251507076092,7.271691212625412,Poor,No
2021-12-27,0.899742819804669,10.0,1006.7618769615062,1088.073657465226,2.0767481079702277,48.09175104361812,0.8909686100823144,11.930481421617303,Good,Yes
2023-07-06,0.03431170818868845,10.0,2369.191025837654,1445.1357805173193,0.9807735262000055,46.97007964338722,-0.5884013412144007,4.50216868306622,Good,Yes
2023-09-14,-0.16692697634419773,10.0,1256.5819472879973,486.1964966007291,4.86006460566243,20.618729298162965,0.10622112733975086,9.346824560030335,Good,Yes
2019-03-11,0.4410156130313517,9.597325222793136,328.9160164278603,1436.6205540430526,-4.262835041991083,9.570296513929105,0.057935866701046335,6.983939799786086,Good,Yes
2021-04-15,-0.8539871770398596,2.4481545344032316,3962.2101325926083,1497.711853506126,-4.285857450475272,15.825040301192267,-0.17357022057748694,5.131486086058456,Poor,No
2023-12-13,0.23505231452907455,5.582078638560789,286.4877033154986,369.57082748521873,-1.1488069219363384,12.746751127008432,0.6937412211413498,11.549122598194195,Good,Yes
2019-02-09,-0.26869969539687477,10.0,2343.727094709264,1217.574911031129,1.0637231020559135,17.974744565860174,-0.28256031485894884,8.853235286517457,Good,Yes
2019-08-17,-1.08770618606659,10.0,653.027892588741,1290.027075250367,-4.86244575688707,43.56903065624452,0.7575255829808392,8.511518235775673,Good,Yes
2019-09-17,1.9072385642970608,10.0,2572.091876168619,1190.9742295098263,-3.4708064782502945,3.077010269931707,-0.9282339827685466,7.812127482110021,Poor,No
2021-01-30,-0.9805507147366062,10.0,2270.699309775066,225.12073318131388,-1.7735772995481938,41.526659638086564,-0.43501855780797594,11.674580388376851,Poor,No
2023-06-20,1.8631547145483847,8.742055802852867,270.42252835157944,706.5408773085068,2.3728433667993434,15.80071130852816,0.1380339134019697,1.8752618188171883,Good,Yes
2018-09-05,1.9304545043012769,3.4275541212314815,3253.805000829365,876.7873489630844,-0.4122326213313334,24.625082722922414,0.08466970274983265,3.513542881427438,Poor,No
2022-07-24,-0.9614834779980491,10.0,2635.184876055863,392.6797060804993,-4.3197659969350894,34.63889958644084,-0.11218208451047751,13.93661308153472,Good,Yes
2022-07-10,-0.7703181727938385,4.587154090275063,1989.0558716089809,218.7922478039575,0.30293024147774084,12.470072506154184,-0.38460796814923737,8.039361198811344,Good,Yes
2019-12-31,1.1579981273444264,10.0,1670.2160730255719,913.4522089277193,-4.870077350075631,44.34859651103722,-0.2058028899630282,7.871964499447827,Good,Yes
2022-02-27,-0.7722397366393082,7.211947831551582,1229.1387045259396,815.3880932679109,-4.429852968299003,7.5137201089655825,-0.38172610855345224,3.9426631396055574,Good,Yes
2021-05-14,0.006334477986142076,10.0,226.94050128107682,474.6771624390034,-2.6939367689038205,33.4836775342169,0.4475555263048887,4.280554360712825,Good,Yes
2020-06-20,1.36642271808631,7.223638860663944,2648.0450702131616,714.1528635928455,-3.566076089050995,3.2429892450601185,-0.09262253833135614,5.172497001856584,Good,Yes
2019-02-24,1.8988738665224774,8.64167185192523,2541.345933847838,389.0180271927733,2.5756777593190403,5.801090157279693,-0.9912133345932856,5.546076967428969,Good,Yes
2020-06-03,-1.934445779303583,7.506487160465476,2719.595354148716,1369.0745325008345,2.3241548185949457,40.359347567000164,-0.68879289431704,13.932344764791488,Poor,No
2018-10-06,-1.8423318611058939,10.0,2779.3689588434745,1375.6919827339118,-3.4281766383040457,22.12748040128496,0.6586738418991023,8.24462057457728,Poor,No
2021-02-02,-0.9158183505870924,4.427261561632166,3248.0685154162425,817.6182558034985,2.7199777753269316,39.07271969670127,-0.4593688722750855,2.360478007168019,Good,Yes
2018-08-19,1.070998847131807,8.32943877422678,2995.507803658294,1182.1430742580555,3.7641951864107632,22.031051757107623,-0.6520456357800897,5.347355554532842,Good,Yes
2018-12-15,-0.4042136346464353,4.955655549929402,1345.5257704715607,738.2048300739824,-4.140959917936141,11.440767191235391,0.8531122829315481,1.8475195521103434,Good,Yes
2019-07-13,-0.6760734389630997,10.0,651.056311231727,919.6985485339947,3.554632556625183,19.515909901175547,-0.4207539116563872,12.488804248005962,Good,Yes
2019-03-28,-1.7892731117441445,9.979838211327841,3247.8209907217756,1251.1765534788767,0.5305930513327626,9.05032442507765,-0.09540407370590698,8.051119666893218,Good,Yes
2022-07-06,0.26918368192616754,7.858580595391673,2420.1409197861003,1063.9654300739599,2.1004046730262607,28.019958102930154,0.315226025911989,5.505588537565988,Good,Yes
2021-07-30,-1.1935893919719776,7.096449657193135,1770.3439756228267,777.2499099299101,1.8017233486976982,19.634163202754667,0.6474229312142594,7.646211656991078,Good,Yes
2020-07-22,0.6808914375693219,1.1300156623769737,2064.0701995661143,1430.7501344193565,-4.082896121333627,3.8150944234893847,-0.5263046104798721,7.538333026245768,Poor,No
2020-01-21,-1.3329889612684716,7.915033430315942,1121.7495554955935,678.1250396507409,-2.6075985359537537,12.76113519671877,-0.7221479800475799,9.990735283771212,Good,Yes
2019-07-07,-0.7042361829307556,9.772395779254484,930.1714519772646,920.1920645430184,-4.931662808947014,35.35213349530575,-0.11198498238895183,12.493365843088672,Good,Yes
2019-06-16,0.8289835875855988,9.924774480131529,468.8296857154312,1221.599191989226,3.3608444364665306,17.235027529750457,0.24974321542971745,8.026592744779764,Good,Yes
2018-12-05,1.0187303861564914,5.5575830511124185,3321.751368373548,399.918722868219,2.93891361470589,49.544138899677,0.2276422104257041,4.469040657136038,Good,Yes
2023-06-26,0.4814534634754881,9.377074793997718,487.8099982478641,1340.3517937360577,0.8332646258258372,18.176092211227957,-0.899825642947937,4.038213740779051,Good,Yes
2019-06-23,0.12314406634050135,5.972237974157386,3010.8819479654626,506.1127721351085,0.7828428149768456,10.674652573236942,-0.8674168570081793,2.5024489925033433,Good,Yes
2018-03-02,-1.2516588129539588,6.1846985058401405,2429.3978313073417,640.6154663221021,-4.544540934955416,12.155744187006034,0.33164119177513296,4.6006387849185915,Good,Yes
2021-10-30,-0.7190938660514768,10.0,1079.5308553256768,1047.4905837616166,-2.3999387885307186,21.747271925284096,0.5552677229663165,1.8502092777295205,Poor,No
2019-09-26,-0.41531214919153275,1.8128256801086282,2035.150819255744,1184.5384561367414,-0.6727489835199938,7.17102535312259,0.48789840542643836,8.131180761359872,Poor,No
2020-06-02,1.1225963074800127,3.508449974035761,3842.2304956685803,1441.7875597223124,-2.804043788282332,15.66241191187307,-0.22905117353033555,4.40171181965147,Poor,No
2018-06-30,1.2397638058534224,10.0,1027.0166292214385,373.09654097702264,0.5366329192721437,35.039516084692586,-0.5135737284779465,3.9252558438241,Good,Yes
2020-11-16,-1.325083906505432,10.0,362.1143076338308,1011.6400447327101,3.8111509414755744,25.934193619686464,-0.9210730346682054,8.305068866015882,Good,Yes
2019-03-16,-1.3503754481251657,7.984807664993021,206.2570100770792,1053.710906673593,-2.468768173892839,22.734460073043433,-0.4133305570203163,3.807216340829566,Poor,No
2023-10-23,-1.6157423747180044,8.470573646096422,1011.803774686459,1347.2524994770342,-4.220098943887521,32.37190289788208,-0.8375670099107682,1.9997077464169632,Poor,No
2020-08-25,-0.11805557806746046,2.5621954395373256,1743.2465283699041,396.27614464295675,2.100133590692897,23.516047195762567,0.3470769603983579,1.1338028658749004,Good,Yes
2020-01-09,-1.946132854826936,2.3933334994111095,3993.151113611596,1416.3470032621597,1.7094065347240504,3.065987255666758,0.19927172720223418,9.461681113846266,Good,Yes
2021-10-14,-0.07909614863338751,2.639712689017159,2174.5912432440928,219.39750961369498,3.902325050050573,16.54347035666349,0.1892347921667774,3.2442253531519984,Good,Yes
2021-06-04,-0.2106402784000922,6.2643839254972615,3311.505648905729,590.175241810358,4.89431649027035,11.060884536503417,0.39403938852812526,8.626709143544401,Good,Yes
2021-06-02,0.8537677242890114,8.605008203044298,1271.5255482483958,1107.8482838656873,-0.9863270998930815,11.351650194205298,-0.330067996753282,5.242236907844294,Good,Yes
2022-10-07,1.975089823516185,9.9076441034799,1510.0023683949958,1080.6244614393395,-0.6013457514734633,25.06873456843264,-0.469715306241415,12.941838811149655,Poor,No
2018-05-16,-1.3794856772663553,7.852592655798504,1733.434018029304,727.7927632716576,-3.156745473160286,26.64814117646764,0.35549610162697576,6.548568055758985,Good,Yes
2023-07-04,-0.8965210400298611,9.922882704089233,2911.185916480752,761.4073302264399,-4.832750663914047,19.501696473284913,-0.2547283024498812,11.163221944943798,Poor,No
2021-04-01,-0.3094898361053903,10.0,1973.4555643115084,1440.0911897500011,0.7924583336361222,41.08553854219397,-0.5130562809156438,7.256646084915635,Good,Yes
2018-02-13,-0.8435397321641506,6.304166711811943,1929.5063855433768,553.877847777447,-2.6400673020343035,34.074626690843026,-0.7596133043105167,2.329672757215135,Good,Yes
2018-08-08,-1.2792680078167318,7.323289993019122,1522.3620339857698,867.5983414119879,3.5747793543747672,9.57401044356131,-0.1747953238278075,13.568981142542391,Good,Yes
2022-12-08,-0.03899740764112484,3.244780896485225,3455.700388861673,1364.683046093708,-4.091043292058907,29.24698491649858,0.8251020249946932,6.672806555275753,Poor,No
2019-01-26,-1.03057985564143,10.0,2256.7972827866,574.0731126305532,-2.7158408973623214,23.906257166300136,-0.8240419033610007,10.261449967830556,Good,Yes
2018-06-04,0.9079794386484296,6.705981348280319,1361.6363660992104,1379.7257612820238,4.986516403420346,32.42537874443365,0.4746472927165075,4.555740175643086,Good,Yes
2019-08-12,-0.7659853306578369,4.49349775784457,1679.5163555551126,277.3258803007486,1.7634914920685834,31.32371923658328,0.4789263381258926,8.593309696788339,Good,Yes
2022-08-01,1.5446053735346372,8.568290777081854,1119.7681995365929,1234.109436058013,1.4486632314346597,30.125365008326593,0.5991735457348237,7.43060186572561,Good,Yes
2021-02-04,-0.3558831881302269,7.811388694989433,1211.93765574676,1252.7851088896339,-3.6998742371865423,32.98359553043617,0.7618945636314043,6.047393166571375,Good,Yes
2023-04-14,-1.7311346441312132,10.0,1067.8969800958375,622.8129837022857,-1.6395864217777456,41.141671226589324,0.49649324554097185,13.143000379486137,Good,Yes
2019-05-21,1.7933833459095594,7.370029869266817,597.8990355718165,1010.4159761593439,2.1226545961243106,18.264158996500264,-0.2975719864081976,2.219045315416317,Good,Yes
2022-08-28,-0.11494807872354934,4.859236463678181,3462.3175304423553,310.5022746241719,-1.2207143852999494,1.7890785598658254,0.7798020766638019,9.819627358618753,Good,Yes
2020-08-04,1.07692133023977,10.0,2035.2496753115436,248.23209430286448,3.7429921487785744,45.06457386866143,0.22615052579472184,3.5779259171937063,Poor,No
2018-02-20,0.004208225680512481,1.5567995073099232,2369.7241474199504,407.6651023647927,2.1108088729718046,11.251921894239148,0.307962090816682,5.699535483157752,Good,Yes
2019-10-11,-0.4903003607597575,10.0,2143.79290058692,1452.439800882467,-4.83985761845943,42.085851262384075,0.09339198207880828,13.945930953152772,Poor,No
2020-07-10,-0.4436024271589985,2.5697002337612576,2487.0596318906005,692.5646079656094,-0.11458248910078517,8.408830347475343,-0.8326532056797251,11.48763754060452,Poor,No
2019-10-01,0.5232179809186482,10.0,2126.1360922762583,517.6905834476639,-1.9317185827392214,13.120535600220428,0.9133521580824089,5.082878015528482,Good,Yes
2019-03-23,-1.6100691400803746,2.318883459527692,783.7522061749434,862.3818825757013,-2.3901007094632143,3.7207983821941015,-0.7375081802280825,12.453018780556746,Poor,No
2020-11-09,0.448228645689647,6.364606363652813,3590.9946642953314,482.4157458142198,2.477063342995808,40.74134763213334,-0.9507479802127057,5.212591936920633,Good,Yes
2019-03-25,-0.9405718680854814,9.981927787600267,3494.0533699410908,1453.077529964287,1.9542677859157598,25.62654909751853,0.5596446074576393,8.69833920634818,Good,Yes
2022-01-21,1.8828095507984912,2.9123563772750263,1253.9012848140906,936.0044872426089,0.6313287220254065,25.89082622467423,-0.417593794531123,1.6132800677143098,Poor,No
2021-10-09,0.13936135711818295,3.2054623442207637,1899.8646554073853,501.98113117351596,2.96867117060862,17.619326755449332,-0.897226911209577,6.0828311316333465,Good,Yes
2019-07-08,1.8859160000286803,8.676046021922616,2914.6837214651127,368.8856781793869,-0.38268909641352344,20.90436844081549,0.23003455932436045,11.015030618947392,Poor,No
2018-07-05,-0.9782270521724286,9.6832406368426,1800.247259887137,627.5179497164313,-4.2575148986393785,7.575169755956123,-0.17218607656985774,13.210214701791418,Good,Yes
2019-09-28,0.27976037711103285,9.417506879623266,2995.3038161231802,837.0745154991348,2.842527570018377,38.772994854229076,-0.40206938743628906,6.0423930739769,Good,Yes
2019-12-23,-1.6591047987228482,3.6724959847035423,1241.54486846595,1031.7663422282765,-0.54889723538881,32.62910784041388,0.8050211355058137,7.840023609812421,Poor,No
2022-01-29,-0.9507480897761688,8.238639639400805,3030.6677028419967,334.8028046746407,2.159071714412933,6.678819561704113,-0.7062703831243249,1.7179856920491305,Good,Yes
2020-06-30,-0.1586067526207704,8.56765195976013,2728.6330750870234,784.1686779320005,4.6035016045897414,16.665710462780055,0.6604096464966296,6.505643904775279,Good,Yes
2019-02-09,-1.157841275830002,10.0,3278.845065935212,1336.2360947985992,4.3659899573706475,16.524407462940584,0.5914884092446224,2.047121917797784,Poor,No
2023-10-18,-0.6490792250519316,10.0,1706.5059460946802,1035.5744690198653,-1.7729884267623541,47.24765703312039,0.3712077294085787,10.905046202370938,Good,Yes
2021-06-29,-0.9403890287754936,4.751254075542276,2265.1798396137465,1144.8120487061683,1.396829093938381,26.35676642193558,0.3584879042848146,1.3968187267459196,Poor,No
2022-01-06,-0.1256442852069828,9.046895016802193,514.482621141758,424.77446288393156,3.9189762510120154,0.1606152975988706,-0.9969529053880157,10.144899314765627,Good,Yes
2023-05-14,-0.6196922126184748,10.0,3939.7303041895916,1326.0824746469912,-3.163838534330332,27.053860996919425,-0.6908504570956671,8.11706687171612,Poor,No
2023-12-31,0.9463201296954517,5.837847838465237,484.37147860767647,1220.534176620177,4.939007469085379,16.148874170579113,0.8367000430274887,12.791819113761907,Good,Yes
2023-04-16,1.8129114930998758,2.7686082628723083,3785.651905078941,1265.5786651559392,0.18931717514663582,21.896919879540768,-0.7647866159780514,5.356899757730235,Poor,No
2020-02-12,0.2134970716820349,7.492401391387217,687.5295258428098,561.2448436870212,0.3981918328409959,30.70438873902852,0.98760684184594,3.8302017563783526,Good,Yes
2023-08-07,-1.9061673504381234,4.588291267458708,3524.187741415267,728.4689737412117,2.920640029706645,38.518151078272425,-0.4284101180965292,7.373777418852789,Good,Yes
2021-07-01,-0.037094278835020075,9.60082096433413,1817.291483908307,659.9746019172453,1.3370366405618377,37.623806898671695,-0.8192025602323982,5.614979000250126,Good,Yes
2021-12-09,0.26348422526657367,7.06138797855341,2480.1864527603543,1049.302007622016,-2.679096956821785,1.9281806313725391,0.03792227153899197,9.284689314704499,Good,Yes
